"Household Name","Donation ID","Account ID","Shopping Cart ID","Campaign ID","Donation Amount","Donation Date","Account Type","Donation Type","Individual Type","Tribute Type","Donation Status","Payment Status","Full Name (F)","Company Name","City","Address Line 1","State/Province","Zip Code","Campaign Name","Purpose","Fund","Tender Type","Tribute Full Name (F)","DAFpay Advisor Account ID","DAFpay Advisor Account Name","DAFpay Grant ID","DAFpay Note","DAFpay Status","Deceased","Do Not Contact",
"","4244","37998","14279","18","100.00","12/01/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Kimberly Farms Stables","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","No",
"","5825","37998","22284","32","150.00","01/27/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Kimberly Farms Stables","","","","","Corp Fund Drive-2016-2017","","Playbill Ad","Check","","","","","","","No","No",
"","3641","37998","10936","14","100.00","09/13/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Kimberly Farms Stables","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","No",
"","10485","38000","40784","112","150.00","04/26/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Todd King","King's Car Care Center, Inc.","Cambridge","1130 St Rt 22","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","","","","","","","No","No",
"","9609","38000","37725","99","100.00","12/21/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Todd King","King's Car Care Center, Inc.","Cambridge","1130 St Rt 22","NY","12816","Corp Fund Drive-2022-2023","","","Check","","","","","","","No","No",
"","8119","38000","33647","61","75.00","03/06/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Todd King","King's Car Care Center, Inc.","Cambridge","1130 St Rt 22","NY","12816","Corp Fund Drive-2020-2021","","Sponsorship","Check","","","","","","","No","No",
"","10229","38000","40007","110","100.00","11/30/2023","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Todd King","King's Car Care Center, Inc.","Cambridge","1130 St Rt 22","NY","12816","Corp Fund Drive-2023-2024","","","Check","","","","","","","No","No",
"","8362","41785","34465","26","75.00","12/02/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Thomas J Duffy","Laser-crafts","Cambridge","15 West Main St","NY","12816","Misc Donation","","","Check","","","","","","","No","Yes",
"","8364","41785","34467","26","20.00","12/02/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Thomas J Duffy","Laser-crafts","Cambridge","15 West Main St","NY","12816","Misc Donation","","","Check","","","","","","","No","Yes",
"","5361","40061","19958","34","2040.00","07/27/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Pauline E. Palmer","Leo Cox Beach Philanthropic Foundation","Hartford","PO Box 187","NY","12838","Grant Request","Opera","Opera Restricted","Check","","","","","","","No","No",
"","3642","38003","10937","14","300.00","05/10/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Leon H. Barkley Real Estate","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","Yes",
"","7552","38003","31091","56","150.00","06/06/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Leon Barkley - Deceased","Leon H. Barkley Real Estate","Buskirk","62 Gannon Rd.","NY","12028","Corp Fund Drive-2019-2020","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","4245","38003","14280","18","100.00","04/22/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Leon H. Barkley Real Estate","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","Yes",
"","6761","38003","26748","51","150.00","03/29/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Leon Barkley - Deceased","Leon H. Barkley Real Estate","Buskirk","62 Gannon Rd.","NY","12028","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","6631","38003","26106","38","150.00","07/06/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Leon Barkley - Deceased","Leon H. Barkley Real Estate","Buskirk","62 Gannon Rd.","NY","12028","Corp Fund Drive-2017-2018","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","5222","38003","19329","32","150.00","05/18/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Leon Barkley - Deceased","Leon H. Barkley Real Estate","Buskirk","62 Gannon Rd.","NY","12028","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","4402","38003","15167","25","100.00","04/30/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Leon Barkley - Deceased","Leon H. Barkley Real Estate","Buskirk","62 Gannon Rd.","NY","12028","Corp Fund Drive-2015-2016","","Playbill Ad","Check","","","","","","","No","Yes",
"","7644","40684","31661","56","250.00","07/19/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Alan & Nancy Brown","Lewis Waite Farm Inc.","Greenwich","135 Lewis Hill Lane","NY","12834","Corp Fund Drive-2019-2020","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","6071","40684","23325","38","250.00","05/25/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Alan & Nancy Brown","Lewis Waite Farm Inc.","Greenwich","135 Lewis Hill Lane","NY","12834","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","Yes",
"","6886","40684","27434","51","250.00","05/25/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Alan & Nancy Brown","Lewis Waite Farm Inc.","Greenwich","135 Lewis Hill Lane","NY","12834","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","7615","41651","31533","35","500.00","07/25/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Linda Hermans","Little Theater on the Farm","Fort Edward","27 Plum Rd.","NY","12828","Corporate Misc.Donation","Dance-Irish","Individual Restricted","Check","","","","","","","No","No",
"","10084","41651","39404","6","350.00","08/22/2023","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Linda Hermans","Little Theater on the Farm","Fort Edward","27 Plum Rd.","NY","12828","Dance Program","","","Check","","","","","","","No","No",
"","8358","41651","34461","35","200.00","12/02/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Linda Hermans","Little Theater on the Farm","Fort Edward","27 Plum Rd.","NY","12828","Corporate Misc.Donation","Dance-Irish","","Check","","","","","","","No","No",
"","8785","41651","35229","6","350.00","07/18/2021","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Linda Hermans","Little Theater on the Farm","Fort Edward","27 Plum Rd.","NY","12828","Dance Program","Dance-Irish","Corporate/Organization","Check","","","","","","","No","No",
"","6959","41651","28128","33","250.00","07/22/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Linda Hermans","Little Theater on the Farm","Fort Edward","27 Plum Rd.","NY","12828","Community Services","Dance-Irish","Corporate/Organization","Check","","","","","","","No","No",
"","10756","41651","41659","6","250.00","09/05/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Linda Hermans","Little Theater on the Farm","Fort Edward","27 Plum Rd.","NY","12828","Dance Program","","","Check","","","","","","","No","No",
"","8405","43000","34508","61","100.00","12/07/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Deborah Jaffe and Edwin Schiele","Long Days Farm","Buskirk","42 Durfee Road","NY","12028","Corp Fund Drive-2020-2021","","Sponsorship","Credit Card (Neon)","","","","","","","No","No",
"","9632","43000","37750","99","100.00","12/21/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Deborah Jaffe and Edwin Schiele","Long Days Farm","Buskirk","42 Durfee Road","NY","12028","Corp Fund Drive-2022-2023","","","Check","","","","","","","No","No",
"","10234","43000","40012","110","100.00","11/30/2023","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Deborah Jaffe and Edwin Schiele","Long Days Farm","Buskirk","42 Durfee Road","NY","12028","Corp Fund Drive-2023-2024","","","Check","","","","","","","No","No",
"","10944","43000","42324","114","100.00","12/06/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Deborah Jaffe and Edwin Schiele","Long Days Farm","Buskirk","42 Durfee Road","NY","12028","Corp Fund Drive-2024-2025","","","Check","","","","","","","No","No",
"","5119","37814","18973","32","250.00","04/23/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Heather Pauquette","Lundgren Subaru of Bennington ","Bennington","527 North Bennington Rd","VT","05201","Corp Fund Drive-2016-2017","","Playbill Ad","Check","","","","","","","No","No",
"","5315","40021","19656","32","150.00","06/01/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Margaret Kinney","Maggie's Beauty Shop","Hoosick Falls","27 Main St","NY","12090","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","8515","41574","34640","61","100.00","12/24/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Stephen Lulla","Maidstone Wealth Management LLC","Cambridge","4 East Main Street, Suite B","NY","12816","Corp Fund Drive-2020-2021","","Sponsorship","Credit Card (Neon)","","","","","","","No","No",
"","10951","41574","42345","114","100.00","12/09/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Stephen Lulla","Maidstone Wealth Management LLC","Cambridge","4 East Main Street, Suite B","NY","12816","Corp Fund Drive-2024-2025","","","Credit Card (Neon)","","","","","","","No","No",
"","8905","41574","35733","67","500.00","11/19/2021","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Stephen Lulla","Maidstone Wealth Management LLC","Cambridge","4 East Main Street, Suite B","NY","12816","Corp Fund Drive-2021-2022","","","Credit Card (Neon)","","","","","","","No","No",
"","6884","41574","27426","51","250.00","05/18/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Stephen Lulla","Maidstone Wealth Management LLC","Cambridge","4 East Main Street, Suite B","NY","12816","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","3644","38013","10939","14","100.00","06/04/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Manx Station Farm","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","Yes",
"","4246","38013","14281","18","300.00","05/23/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Manx Station Farm","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","Yes",
"","4604","39384","16376","33","500.00","08/18/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Richard Wargo","Marcella Sembrich Memorial Assoc., Inc.","Bolton Landing","PO Box 417","NY","12814","Community Services","Opera","Opera Restricted","Check","","","","","","","No","No",
"","5404","39384","20367","33","500.00","08/26/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Richard Wargo","Marcella Sembrich Memorial Assoc., Inc.","Bolton Landing","PO Box 417","NY","12814","Community Services","Opera","Opera Restricted","Check","","","","","","","No","No",
"","4544","39231","15807","26","14900.00","07/06/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lynn Caponera","Maurice Sendak Foundation Inc.","Cambridge","106 Scotch Hill Rd","NY","12816","Misc Donation","Education Programs","","Check","","","","","","","No","No",
"","6837","38020","27219","51","450.00","05/10/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jim Gariepy","McClellan-Gariepy Funeral Home, Inc.","Salem","19 E Broadway","NY","12865","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","9077","38020","35940","67","250.00","12/30/2021","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jim Gariepy","McClellan-Gariepy Funeral Home, Inc.","Salem","19 E Broadway","NY","12865","Corp Fund Drive-2021-2022","","","Check","","","","","","","No","No",
"","10531","38020","40925","112","450.00","05/22/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jim Gariepy","McClellan-Gariepy Funeral Home, Inc.","Salem","19 E Broadway","NY","12865","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","","","","","","","No","No",
"","7403","38020","30527","56","450.00","04/12/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jim Gariepy","McClellan-Gariepy Funeral Home, Inc.","Salem","19 E Broadway","NY","12865","Corp Fund Drive-2019-2020","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","6020","38020","23248","38","450.00","05/10/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jim Gariepy","McClellan-Gariepy Funeral Home, Inc.","Salem","19 E Broadway","NY","12865","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","No",
"","9638","38020","37756","99","250.00","12/21/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jim Gariepy","McClellan-Gariepy Funeral Home, Inc.","Salem","19 E Broadway","NY","12865","Corp Fund Drive-2022-2023","","","Check","","","","","","","No","No",
"","4754","39530","17059","35","200.00","09/24/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","D. W. A. ","McCullough Association Inc","North Bennington","PO Box 388","VT","05257","Corporate Misc.Donation","","Corporate/Organization","Check","","","","","","","No","Yes",
"","4455","39175","15374","25","200.00","05/20/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Michael & Julie Richard Theraputic Massage Therapy","Hoosick Falls","59 Center St.","NY","12090","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","8469","38025","34572","61","200.00","12/14/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2020-2021","","Sponsorship","Check","","","","","","","No","No",
"","10549","38025","40956","112","1200.00","05/29/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","","","","","","","No","No",
"","3646","38025","10941","14","100.00","09/20/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Miles Fuels & Miles Lumber Company","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","No",
"","6100","38025","23408","38","150.00","06/15/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2017-2018","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","9007","38025","35861","67","200.00","12/15/2021","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2021-2022","","","Check","","","","","","","No","No",
"","4413","38025","15212","25","100.00","05/05/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2015-2016","","Playbill Ad","Check","","","","","","","No","No",
"","3645","38025","10940","13","100.00","07/01/2012","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Miles Fuels & Miles Lumber Company","","","","","Corp Fund Drive-2012-2013","","Playbill Ad","Check","","","","","","","No","No",
"","9661","38025","37801","99","200.00","12/22/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2022-2023","","","Check","","","","","","","No","No",
"","10259","38025","40057","110","200.00","12/07/2023","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2023-2024","","","Check","","","","","","","No","No",
"","6857","38025","27280","51","150.00","05/01/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","5091","38025","18781","32","150.00","04/06/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Dave Farrar","Miles Fuels & Miles Lumber Company","Arlington","178 Chittenden Dr","VT","05250","Corp Fund Drive-2016-2017","","Playbill Ad","Check","","","","","","","No","No",
"","5277","37898","19487","32","250.00","05/27/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Johanna von Geldern","Mint 518","Glens Falls ","80 Warren Street","NY","12801","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","5027","37898","18094","25","100.00","01/19/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Johanna von Geldern","Mint 518","Glens Falls ","80 Warren Street","NY","12801","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","4171","38970","14150","18","100.00","04/24/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Misc Corporate/Organization Donations","","","","","Corp Fund Drive-2014-2015","ReUnion 2014","Playbill Ad","Check","","","","","","","No","Yes",
"","6960","38970","28129","33","100.00","07/26/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Misc Corporate/Organization Donations","","","","","Community Services","Dance-Irish","Corporate/Organization","Check","","","","","","","No","Yes",
"","6133","38970","23617","26","45.00","07/13/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Misc Corporate/Organization Donations","","","","","Misc Donation","","Corporate/Organization","Check","","","","","","","No","Yes",
"","7299","38970","29925","35","42.30","03/12/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Misc Corporate/Organization Donations","","","","","Corporate Misc.Donation","","Corporate/Organization","Check","","","","","","","No","Yes",
"","4588","39361","16307","26","100.00","08/14/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Stavros Winner","Monks of New Skete","Cambridge","PO Box 128","NY","12816","Misc Donation","","Individual Campus Use","Check","","","","","","","No","Yes",
"","5246","39995","19368","35","250.00","05/20/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Joseph F. Raccuia","Morcon, Inc.","Eagle Bridge","62 Owlkill Road","NY","12057","Corporate Misc.Donation","Cambridge 150th Art Banners","Main St Art Project","Check","","","","","","","No","No",
"","6073","40685","23327","38","150.00","05/25/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jean Slingerland","Motel Cambridge Inc","Cambridge","51 South Park St.","NY","12816","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","Yes",
"","3647","38031","10942","12","500.00","08/19/2011","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","MSK Engineering & Design Inc","","","","","Corp Fund Drive-2011-2012","Opera","Playbill Ad","Check","","","","","","","No","No",
"","4694","38031","16719","25","266.68","09/08/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED"," E. Secor","MSK Engineering & Design Inc","Bennington","PO Box 10","VT","05201","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","5777","38031","21863","32","850.00","08/26/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Jason Dolmetsch","MSK Engineering & Design Inc","Bennington","PO Box 139","VT","05201","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","4249","38031","14284","18","500.00","08/01/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","MSK Engineering & Design Inc","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","No",
"","3649","38031","10944","14","500.00","06/20/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","MSK Engineering & Design Inc","","","","","Corp Fund Drive-2013-2014","Opera","Playbill Ad","Check","","","","","","","No","No",
"","11061","38031","42588","114","1000.00","01/21/2025","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Stacey  Paradiso","MSK Engineering & Design Inc","Bennington","PO Box 139","VT","05201","Corp Fund Drive-2024-2025","","","Check","","","","","","","No","No",
"","3648","38031","10943","13","500.00","07/31/2012","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","MSK Engineering & Design Inc","","","","","Corp Fund Drive-2012-2013","Opera","Playbill Ad","Check","","","","","","","No","No",
"","5396","38974","20359","32","250.00","08/26/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","8126","38974","33654","61","250.00","03/06/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corp Fund Drive-2020-2021","","Sponsorship","Check","","","","","","","No","No",
"","6987","38974","28338","51","250.00","04/27/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","10548","38974","40955","112","250.00","05/29/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","","","","","","","No","No",
"","4179","38974","14158","18","500.00","07/11/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila Brown","Music From Salem","","","","","Corp Fund Drive-2014-2015","ReUnion 2014","Playbill Ad","Check","","","","","","","No","No",
"","5280","38974","19530","26","250.00","05/31/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Misc Donation","Cambridge 150th Art Banners","Main St Art Project","Check","","","","","","","No","No",
"","5037","38974","18192","25","200.00","06/09/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Other","","","","","","","No","No",
"","6141","38974","23632","38","250.00","07/11/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corp Fund Drive-2017-2018","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","7730","38974","31861","56","250.00","08/16/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lila R. Brown","Music From Salem","Cambridge","P.O. Box 454","NY","12816","Corp Fund Drive-2019-2020","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","9660","44215","37800","99","125.00","12/14/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","New England Foundation - Associated Growers of New England","Pembroke","PO Box 6000","NH","03275","Corp Fund Drive-2022-2023","","","Check","","","","","","","No","No",
"","7550","42299","31088","46","250.00","05/21/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Shane Alden","New Light Media Films","","","","","Misc.Donation/Campus Use","","Individual Campus Use","Check","","","","","","","No","Yes",
"","7611","42299","31518","46","100.00","06/28/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Shane Alden","New Light Media Films","","","","","Misc.Donation/Campus Use","","Individual Campus Use","Cash","","","","","","","No","Yes",
"","7551","42299","31089","46","120.00","05/30/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Shane Alden","New Light Media Films","","","","","Misc.Donation/Campus Use","","Individual Campus Use","Check","","","","","","","No","Yes",
"","6063","38039","23312","38","450.00","05/25/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Nancy Scheemaker","Northshire Bookstore","Manchester","4869 Main St","VT","05255","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","No",
"","5400","38039","20363","32","450.00","08/26/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Nancy Scheemaker","Northshire Bookstore","Manchester","4869 Main St","VT","05255","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","4251","38039","14286","18","300.00","05/02/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Northshire Bookstore","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","No",
"","10556","38039","40978","112","250.00","06/02/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Karen Patnaude","Northshire Bookstore","Manchester","4869 Main St","VT","05255","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","","","","","","","No","No",
"","7536","38039","31035","56","450.00","05/30/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Nancy Scheemaker","Northshire Bookstore","Manchester","4869 Main St","VT","05255","Corp Fund Drive-2019-2020","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","4709","38039","16738","25","400.00","09/08/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Nancy Scheemaker","Northshire Bookstore","Manchester","4869 Main St","VT","05255","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","6920","38039","27760","51","450.00","06/22/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Nancy Scheemaker","Northshire Bookstore","Manchester","4869 Main St","VT","05255","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","3652","38039","10947","14","300.00","05/23/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Northshire Bookstore","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","No",
"","3650","38040","10945","14","100.00","09/13/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Nuns of New Skete","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","Yes",
"","5402","34830","20365","32","250.00","08/26/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Valerie Townsend","O'Reilly Auto Parts ","Eagle Bridge","383 Cobble Hill Rd","NY","12057","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","6004","34830","23194","38","150.00","05/05/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Valerie Townsend","O'Reilly Auto Parts ","Eagle Bridge","383 Cobble Hill Rd","NY","12057","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","No",
"","4231","34830","14266","18","300.00","04/25/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","O'Reilly Auto Parts ","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","No",
"","3709","34830","11012","14","300.00","04/19/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","O'Reilly Auto Parts ","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","No",
"","4419","34830","15228","25","200.00","05/06/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Valerie Townsend","O'Reilly Auto Parts ","Eagle Bridge","383 Cobble Hill Rd","NY","12057","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","3027","34830","8150","13","300.00","07/01/2012","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","O'Reilly Auto Parts ","","","","","Corp Fund Drive-2012-2013","","Playbill Ad","Check","","","","","","","No","No",
"","2403","34830","7526","12","300.00","07/03/2011","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","O'Reilly Auto Parts ","","","","","Corp Fund Drive-2011-2012","","Playbill Ad","Check","","","","","","","No","No",
